Geography,Geographic Area Name,Estimate!!Total:,Margin of Error!!Total:,Estimate!!Total:!!Less than high school graduate:,Margin of Error!!Total:!!Less than high school graduate:,Estimate!!Total:!!Less than high school graduate:!!In labor force:,Margin of Error!!Total:!!Less than high school graduate:!!In labor force:,Estimate!!Total:!!Less than high school graduate:!!In labor force:!!Speak only English,Margin of Error!!Total:!!Less than high school graduate:!!In labor force:!!Speak only English,Estimate!!Total:!!Less than high school graduate:!!In labor force:!!Speak Spanish,Margin of Error!!Total:!!Less than high school graduate:!!In labor force:!!Speak Spanish,Estimate!!Total:!!Less than high school graduate:!!In labor force:!!Speak other Indo-European languages,Margin of Error!!Total:!!Less than high school graduate:!!In labor force:!!Speak other Indo-European languages,Estimate!!Total:!!Less than high school graduate:!!In labor force:!!Speak Asian and Pacific Island languages,Margin of Error!!Total:!!Less than high school graduate:!!In labor force:!!Speak Asian and Pacific Island languages,Estimate!!Total:!!Less than high school graduate:!!In labor force:!!Speak other languages,Margin of Error!!Total:!!Less than high school graduate:!!In labor force:!!Speak other languages,Estimate!!Total:!!Less than high school graduate:!!Not in labor force:,Margin of Error!!Total:!!Less than high school graduate:!!Not in labor force:,Estimate!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak only English,Margin of Error!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak only English,Estimate!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak Spanish,Margin of Error!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak Spanish,Estimate!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak other Indo-European languages,Margin of Error!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak other Indo-European languages,Estimate!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak Asian and Pacific Island languages,Margin of Error!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak Asian and Pacific Island languages,Estimate!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak other languages,Margin of Error!!Total:!!Less than high school graduate:!!Not in labor force:!!Speak other languages,Estimate!!Total:!!High school graduate (includes equivalency):,Margin of Error!!Total:!!High school graduate (includes equivalency):,Estimate!!Total:!!High school graduate (includes equivalency):!!In labor force:,Margin of Error!!Total:!!High school graduate (includes equivalency):!!In labor force:,Estimate!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak only English,Margin of Error!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak only English,Estimate!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak Spanish,Margin of Error!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak Spanish,Estimate!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak other Indo-European languages,Margin of Error!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak other Indo-European languages,Estimate!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak Asian and Pacific Island languages,Margin of Error!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak Asian and Pacific Island languages,Estimate!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak other languages,Margin of Error!!Total:!!High school graduate (includes equivalency):!!In labor force:!!Speak other languages,Estimate!!Total:!!High school graduate (includes equivalency):!!Not in labor force:,Margin of Error!!Total:!!High school graduate (includes equivalency):!!Not in labor force:,Estimate!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak only English,Margin of Error!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak only English,Estimate!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak Spanish,Margin of Error!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak Spanish,Estimate!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak other Indo-European languages,Margin of Error!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak other Indo-European languages,Estimate!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak Asian and Pacific Island languages,Margin of Error!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak Asian and Pacific Island languages,Estimate!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak other languages,Margin of Error!!Total:!!High school graduate (includes equivalency):!!Not in labor force:!!Speak other languages,Estimate!!Total:!!Some college or associate's degree:,Margin of Error!!Total:!!Some college or associate's degree:,Estimate!!Total:!!Some college or associate's degree:!!In labor force:,Margin of Error!!Total:!!Some college or associate's degree:!!In labor force:,Estimate!!Total:!!Some college or associate's degree:!!In labor force:!!Speak only English,Margin of Error!!Total:!!Some college or associate's degree:!!In labor force:!!Speak only English,Estimate!!Total:!!Some college or associate's degree:!!In labor force:!!Speak Spanish,Margin of Error!!Total:!!Some college or associate's degree:!!In labor force:!!Speak Spanish,Estimate!!Total:!!Some college or associate's degree:!!In labor force:!!Speak other Indo-European languages,Margin of Error!!Total:!!Some college or associate's degree:!!In labor force:!!Speak other Indo-European languages,Estimate!!Total:!!Some college or associate's degree:!!In labor force:!!Speak Asian and Pacific Island languages,Margin of Error!!Total:!!Some college or associate's degree:!!In labor force:!!Speak Asian and Pacific Island languages,Estimate!!Total:!!Some college or associate's degree:!!In labor force:!!Speak other languages,Margin of Error!!Total:!!Some college or associate's degree:!!In labor force:!!Speak other languages,Estimate!!Total:!!Some college or associate's degree:!!Not in labor force:,Margin of Error!!Total:!!Some college or associate's degree:!!Not in labor force:,Estimate!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak only English,Margin of Error!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak only English,Estimate!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak Spanish,Margin of Error!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak Spanish,Estimate!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak other Indo-European languages,Margin of Error!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak other Indo-European languages,Estimate!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak Asian and Pacific Island languages,Margin of Error!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak Asian and Pacific Island languages,Estimate!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak other languages,Margin of Error!!Total:!!Some college or associate's degree:!!Not in labor force:!!Speak other languages,Estimate!!Total:!!Bachelor's degree or higher:,Margin of Error!!Total:!!Bachelor's degree or higher:,Estimate!!Total:!!Bachelor's degree or higher:!!In labor force:,Margin of Error!!Total:!!Bachelor's degree or higher:!!In labor force:,Estimate!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak only English,Margin of Error!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak only English,Estimate!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak Spanish,Margin of Error!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak Spanish,Estimate!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak other Indo-European languages,Margin of Error!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak other Indo-European languages,Estimate!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak Asian and Pacific Island languages,Margin of Error!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak Asian and Pacific Island languages,Estimate!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak other languages,Margin of Error!!Total:!!Bachelor's degree or higher:!!In labor force:!!Speak other languages,Estimate!!Total:!!Bachelor's degree or higher:!!Not in labor force:,Margin of Error!!Total:!!Bachelor's degree or higher:!!Not in labor force:,Estimate!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak only English,Margin of Error!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak only English,Estimate!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak Spanish,Margin of Error!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak Spanish,Estimate!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak other Indo-European languages,Margin of Error!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak other Indo-European languages,Estimate!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak Asian and Pacific Island languages,Margin of Error!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak Asian and Pacific Island languages,Estimate!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak other languages,Margin of Error!!Total:!!Bachelor's degree or higher:!!Not in labor force:!!Speak other languages
0400000US48,Texas,18910948,2707,2792334,20954,1471660,14800,370471,6355,1028099,11692,17478,1347,45116,2281,10496,1131,1320674,11729,484556,6485,762574,8576,23506,1725,41049,1987,8989,1083,4626129,24336,2820381,20704,1734789,12604,973745,11498,36758,2611,52015,2275,23074,1818,1805748,11022,1275015,9693,454149,6767,26921,1628,38431,2070,11232,1144,5390698,20336,3707841,17942,2643819,15706,887613,8714,62541,2452,73348,2905,40520,2690,1682857,10015,1300614,8004,301546,4828,31902,2052,36032,2100,12763,1095,6101787,33731,4640315,28282,3316287,22460,701991,9242,238363,4913,290361,5164,93313,3515,1461472,11459,1107370,9333,175881,4399,72916,2633,84213,2998,21092,1539
0500000US48001,"Anderson County, Texas",42436,320,6461,667,1144,347,789,269,322,180,0,35,33,26,0,35,5317,631,3711,524,1494,351,6,13,86,93,20,31,16205,966,6821,827,6184,755,460,185,0,35,70,56,107,86,9384,901,8068,763,1250,360,24,26,17,19,25,35,14206,942,6712,746,6304,720,343,198,13,25,12,20,40,58,7494,725,6427,611,895,393,96,70,25,33,51,59,5564,589,3224,460,3090,452,92,104,11,17,18,25,13,27,2340,363,2213,372,63,45,26,33,24,34,14,30
0500000US48003,"Andrews County, Texas",11043,88,2890,443,1868,369,651,238,1217,298,0,23,0,23,0,23,1022,236,285,125,737,231,0,23,0,23,0,23,3222,540,2365,429,1374,316,991,321,0,23,0,23,0,23,857,233,520,153,323,167,0,23,14,23,0,23,2756,394,2059,334,1165,239,889,250,5,30,0,23,0,23,697,214,362,95,330,180,2,4,0,23,3,19,2175,361,1777,330,1592,340,112,90,0,23,0,23,73,102,398,125,369,134,0,23,13,20,16,25,0,23
0500000US48005,"Angelina County, Texas",56714,86,9080,683,3743,445,1562,340,2167,293,14,22,0,35,0,35,5337,530,3806,494,1494,327,5,9,32,35,0,35,18290,1160,10240,864,8292,764,1814,352,0,35,76,67,58,86,8050,632,7150,593,824,231,0,35,46,40,30,43,18767,1163,11507,918,10114,838,1140,302,67,64,12,18,174,191,7260,721,7003,724,220,107,37,37,0,35,0,35,10577,823,7671,782,6445,758,917,259,94,92,177,97,38,46,2906,404,2581,397,249,154,28,26,48,57,0,35
0500000US48007,"Aransas County, Texas",19026,413,2167,537,1074,375,523,266,551,295,0,28,0,28,0,28,1093,323,636,188,293,136,0,28,164,232,0,28,6057,553,2738,490,1870,388,859,312,9,15,0,28,0,28,3319,537,2651,470,570,231,0,28,98,145,0,28,6204,611,2892,436,2074,410,798,313,20,33,0,28,0,28,3312,442,3077,423,99,107,20,24,116,195,0,28,4598,527,2489,447,2164,425,221,145,101,84,0,28,3,10,2109,396,2038,399,29,42,30,42,4,7,8,14
0500000US48009,"Archer County, Texas",6034,49,533,117,196,69,126,57,70,33,0,21,0,21,0,21,337,108,291,107,42,28,4,6,0,21,0,21,2250,235,1299,203,1264,197,35,26,0,21,0,21,0,21,951,144,903,148,44,22,2,3,2,4,0,21,1732,197,1148,159,1057,157,60,37,31,33,0,21,0,21,584,113,541,106,24,25,19,29,0,21,0,21,1519,200,1076,158,1052,157,5,6,16,20,3,5,0,21,443,129,443,129,0,21,0,21,0,21,0,21
0500000US48011,"Armstrong County, Texas",1331,99,96,57,8,8,8,8,0,15,0,15,0,15,0,15,88,56,45,47,43,29,0,15,0,15,0,15,441,86,268,77,247,71,21,29,0,15,0,15,0,15,173,43,154,37,17,19,0,15,2,3,0,15,449,84,205,51,205,51,0,15,0,15,0,15,0,15,244,67,215,61,29,25,0,15,0,15,0,15,345,86,214,68,203,67,9,11,0,15,0,15,2,3,131,45,121,43,10,11,0,15,0,15,0,15
0500000US48013,"Atascosa County, Texas",31538,124,6130,545,2546,431,702,252,1844,368,0,31,0,31,0,31,3584,433,1225,306,2260,353,99,97,0,31,0,31,12558,820,7673,611,4083,527,3540,445,26,35,24,29,0,31,4885,607,2826,392,2045,528,0,31,14,32,0,31,8269,779,5467,584,3080,471,2310,414,58,42,19,29,0,31,2802,394,1811,316,942,285,20,34,29,45,0,31,4581,574,3225,515,2406,391,765,292,0,31,15,34,39,51,1356,268,1157,249,117,67,46,54,0,31,36,51
0500000US48015,"Austin County, Texas",20958,240,2540,395,1384,320,357,166,977,284,7,10,43,64,0,31,1156,252,749,209,370,139,37,32,0,31,0,31,6819,524,4058,464,2773,469,1179,346,106,86,0,31,0,31,2761,361,2301,312,421,184,39,33,0,31,0,31,6542,488,4341,466,3604,443,668,188,66,61,0,31,3,6,2201,341,1916,336,145,92,139,123,0,31,1,2,5057,457,3404,443,2822,421,291,141,239,128,50,52,2,3,1653,297,1516,292,81,66,55,60,0,31,1,2
0500000US48017,"Bailey County, Texas",4342,428,1162,288,635,201,76,72,559,198,0,21,0,21,0,21,527,205,55,47,472,206,0,21,0,21,0,21,1461,282,899,299,232,124,577,266,18,30,72,60,0,21,562,221,291,98,271,191,0,21,0,21,0,21,1053,266,776,245,309,192,463,176,4,7,0,21,0,21,277,107,249,106,23,35,5,9,0,21,0,21,666,156,306,113,274,103,19,34,13,21,0,21,0,21,360,128,298,123,54,80,8,14,0,21,0,21
0500000US48019,"Bandera County, Texas",16279,200,1307,233,517,165,276,110,241,116,0,28,0,28,0,28,790,221,532,197,230,104,16,26,12,20,0,28,4822,495,2574,423,2282,416,275,117,0,28,17,24,0,28,2248,299,2074,299,140,61,34,38,0,28,0,28,5700,399,3317,379,2907,388,405,170,0,28,5,9,0,28,2383,287,2098,296,206,119,40,32,8,12,31,51,4450,447,2318,373,1856,324,422,188,40,33,0,28,0,28,2132,339,1989,336,55,44,79,61,9,13,0,28
0500000US48021,"Bastrop County, Texas",64589,239,10931,1103,5303,763,1306,394,3937,602,17,28,43,67,0,35,5628,765,2173,428,3368,612,87,96,0,35,0,35,19628,1354,12774,1223,8836,993,3714,805,146,170,78,113,0,35,6854,786,5737,715,1059,360,45,37,13,25,0,35,19143,1354,12326,1077,9821,846,2213,592,248,192,0,35,44,52,6817,699,5916,643,844,278,53,75,4,9,0,35,14887,1110,10206,983,8645,900,1046,397,172,104,301,165,42,66,4681,586,4269,580,172,107,116,84,91,85,33,50
0500000US48023,"Baylor County, Texas",2468,108,321,119,101,86,93,85,8,16,0,15,0,15,0,15,220,80,157,70,63,38,0,15,0,15,0,15,905,162,472,141,422,122,50,59,0,15,0,15,0,15,433,137,419,134,14,24,0,15,0,15,0,15,668,130,415,104,386,101,5,11,24,29,0,15,0,15,253,79,253,79,0,15,0,15,0,15,0,15,574,138,341,122,339,120,2,9,0,15,0,15,0,15,233,88,200,79,14,20,0,15,19,29,0,15
0500000US48025,"Bee County, Texas",21600,307,4269,440,733,265,245,186,485,192,0,31,3,5,0,31,3536,350,1706,231,1801,248,11,17,11,16,7,14,7195,610,2934,495,1805,389,1088,322,34,49,7,12,0,31,4261,353,2760,312,1461,229,26,33,11,17,3,5,7653,645,4305,549,2528,420,1749,367,23,23,5,8,0,31,3348,453,2044,335,1287,297,0,31,0,31,17,28,2483,416,1387,313,834,206,466,228,86,74,0,31,1,2,1096,306,868,307,163,80,49,44,0,31,16,26
0500000US48027,"Bell County, Texas",227732,106,20915,1385,10585,1110,5566,887,4457,577,102,69,394,187,66,68,10330,873,6456,795,3143,481,183,93,509,176,39,38,58840,2095,35006,1723,26791,1545,6675,751,571,171,754,248,215,153,23834,1276,19378,1201,3012,484,519,174,913,234,12,18,87007,2098,59651,1863,48722,1843,7724,955,1387,368,1211,341,607,301,27356,1344,22489,1173,3484,475,714,217,582,186,87,74,60970,2111,44139,1885,35785,1550,4773,809,1248,405,1574,383,759,291,16831,955,13798,905,1891,378,477,247,443,146,222,149
0500000US48029,"Bexar County, Texas",1297977,118,183190,3873,90062,2950,22547,1505,64108,2407,1081,366,1750,426,576,229,93128,2745,26979,1938,63069,2174,1072,362,1512,412,496,170,318848,5402,202158,4566,108114,3660,88600,3025,2036,459,2474,519,934,332,116690,3121,62220,2188,50810,2118,1485,312,1652,308,523,194,400942,5376,281602,4417,178935,3781,94843,2876,3079,597,3381,525,1364,383,119340,3055,74807,2459,39560,2123,2158,606,2096,519,719,352,394997,6204,303164,5303,206993,4267,73907,2692,8724,920,10913,936,2627,581,91833,2751,64470,2228,20311,1416,2617,577,3628,532,807,279
0500000US48031,"Blanco County, Texas",8849,119,856,196,483,165,212,120,271,136,0,23,0,23,0,23,373,143,169,92,204,111,0,23,0,23,0,23,2388,348,1538,299,1305,279,209,106,24,22,0,23,0,23,850,193,831,190,9,19,10,17,0,23,0,23,2895,338,1520,290,1283,274,104,85,14,22,119,125,0,23,1375,223,1372,221,3,22,0,23,0,23,0,23,2710,350,1576,242,1494,243,59,40,15,23,7,15,1,4,1134,230,1076,236,21,28,10,18,27,29,0,23
0500000US48033,"Borden County, Texas",439,73,24,12,10,10,2,3,8,9,0,15,0,15,0,15,14,8,11,8,3,5,0,15,0,15,0,15,93,42,47,28,39,23,8,14,0,15,0,15,0,15,46,21,46,21,0,15,0,15,0,15,0,15,149,46,84,34,77,32,7,11,0,15,0,15,0,15,65,26,63,26,2,4,0,15,0,15,0,15,173,62,127,61,127,61,0,15,0,15,0,15,0,15,46,30,46,30,0,15,0,15,0,15,0,15
0500000US48035,"Bosque County, Texas",13281,79,1635,242,768,159,351,95,399,129,4,6,14,14,0,23,867,186,637,192,205,65,9,13,16,13,0,23,4259,380,2231,292,1823,254,392,139,3,5,13,14,0,23,2028,225,1857,218,153,61,3,10,15,16,0,23,4868,365,2773,295,2316,240,455,204,0,23,0,23,2,4,2095,256,1996,241,64,44,14,16,21,29,0,23,2519,270,1223,190,1124,178,78,51,11,22,10,13,0,23,1296,163,1236,166,37,39,16,26,0,23,7,11
0500000US48037,"Bowie County, Texas",62699,98,6283,515,1952,335,1513,310,356,168,20,28,63,68,0,35,4331,472,3665,444,642,249,10,16,14,20,0,35,22138,986,10946,742,10440,744,413,139,48,32,45,41,0,35,11192,750,10552,717,547,163,40,41,22,21,31,41,20327,1093,12244,786,11658,764,474,176,35,31,48,37,29,32,8083,675,7687,650,125,82,240,177,19,27,12,27,13951,797,8779,588,8167,599,276,103,70,81,255,116,11,20,5172,514,4701,491,146,110,229,224,87,83,9,15
0500000US48039,"Brazoria County, Texas",245242,122,27519,1942,12493,1411,4301,663,7670,1153,33,32,489,153,0,35,15026,983,7267,624,6765,743,145,64,833,230,16,23,60400,2345,33816,1730,24011,1471,9017,1048,239,219,514,229,35,52,26584,1409,20974,1180,4688,614,214,118,614,264,94,95,80295,2720,55319,2500,41993,2157,9757,1081,820,348,2007,445,742,574,24976,1192,20700,1156,3277,414,275,173,691,259,33,58,77028,2727,60034,2747,42140,1977,7183,1191,2193,746,7103,948,1415,790,16994,1084,13131,934,1270,311,809,353,1596,436,188,123
0500000US48041,"Brazos County, Texas",123121,101,13201,984,7356,718,2513,428,4605,553,95,76,129,114,14,25,5845,588,2955,410,2684,401,84,96,84,72,38,38,25985,1192,15509,1043,11285,889,3555,535,320,168,272,114,77,59,10476,731,8544,712,1635,324,86,64,142,72,69,68,30744,1475,20145,1129,16118,927,3362,614,201,116,404,222,60,53,10599,815,8901,748,1250,323,200,105,218,124,30,36,53191,1340,40689,1346,30954,1295,3345,492,1896,400,3578,457,916,316,12502,811,10416,742,717,229,572,203,682,211,115,67
0500000US48043,"Brewster County, Texas",7149,201,792,213,352,188,192,159,160,120,0,21,0,21,0,21,440,166,118,98,305,130,17,28,0,21,0,21,1177,260,714,203,395,182,319,135,0,21,0,21,0,21,463,173,284,149,161,98,2,4,0,21,16,23,1770,302,1110,256,735,208,375,167,0,21,0,21,0,21,660,208,456,156,187,124,17,30,0,21,0,21,3410,368,2341,355,1849,328,419,201,10,17,29,48,34,54,1069,220,805,171,221,138,9,16,34,44,0,21
0500000US48045,"Briscoe County, Texas",978,108,151,74,89,71,25,21,64,73,0,15,0,15,0,15,62,30,58,30,4,5,0,15,0,15,0,15,338,91,123,51,107,44,16,22,0,15,0,15,0,15,215,76,146,66,69,53,0,15,0,15,0,15,335,77,181,54,150,55,31,27,0,15,0,15,0,15,154,45,138,43,16,15,0,15,0,15,0,15,154,55,95,44,87,43,8,10,0,15,0,15,0,15,59,24,56,23,3,4,0,15,0,15,0,15
0500000US48047,"Brooks County, Texas",4914,358,1467,420,539,346,34,44,505,342,0,21,0,21,0,21,928,272,141,101,787,281,0,21,0,21,0,21,1521,288,740,256,310,227,430,180,0,21,0,21,0,21,781,208,110,86,671,221,0,21,0,21,0,21,987,277,624,253,148,106,476,224,0,21,0,21,0,21,363,154,101,82,262,139,0,21,0,21,0,21,939,337,724,303,200,131,524,256,0,21,0,21,0,21,215,119,10,25,184,112,0,21,21,34,0,21
0500000US48049,"Brown County, Texas",26536,179,3347,439,1270,267,613,176,657,253,0,31,0,31,0,31,2077,340,1366,294,690,231,21,25,0,31,0,31,8848,662,4488,458,3568,390,913,233,0,31,0,31,7,11,4360,427,3938,397,420,131,2,4,0,31,0,31,9064,654,5799,543,4816,474,933,275,16,21,34,46,0,31,3265,399,2825,329,431,187,7,10,0,31,2,5,5277,444,3479,363,3126,368,238,104,83,60,23,26,9,14,1798,270,1674,246,79,58,39,48,6,15,0,31
0500000US48051,"Burleson County, Texas",12878,193,2097,355,845,234,390,178,455,180,0,23,0,23,0,23,1252,257,729,209,503,148,16,19,4,6,0,23,4375,420,2211,335,1849,307,362,138,0,23,0,23,0,23,2164,274,1883,243,255,133,26,25,0,23,0,23,3513,337,2264,294,2172,293,92,69,0,23,0,23,0,23,1249,210,1178,209,71,48,0,23,0,23,0,23,2893,407,1937,355,1790,333,117,74,0,23,30,37,0,23,956,216,944,217,0,23,0,23,12,18,0,23
0500000US48053,"Burnet County, Texas",35526,270,4114,572,2279,490,858,215,1383,429,0,31,38,39,0,31,1835,325,1188,269,647,230,0,31,0,31,0,31,10454,767,5741,595,5036,566,614,219,39,42,41,41,11,18,4713,519,4291,474,406,207,16,17,0,31,0,31,10969,830,6567,605,5958,575,596,247,0,31,13,23,0,31,4402,529,4257,517,99,59,46,49,0,31,0,31,9989,744,5948,632,5383,626,506,173,59,47,0,31,0,31,4041,368,3684,374,309,144,34,29,2,4,12,21
0500000US48055,"Caldwell County, Texas",30562,175,6024,613,3230,534,1061,326,2169,496,0,31,0,31,0,31,2794,360,1264,268,1507,260,0,31,0,31,23,27,11478,766,6756,638,3938,562,2780,478,5,9,0,31,33,48,4722,498,3124,340,1581,340,9,16,8,16,0,31,7959,668,4747,561,3343,433,1378,368,26,40,0,31,0,31,3212,385,2682,409,513,171,14,21,3,8,0,31,5101,588,3560,511,2923,443,509,214,25,27,93,81,10,17,1541,259,1190,240,330,143,11,12,0,31,10,16
0500000US48057,"Calhoun County, Texas",13619,277,2133,421,1169,346,570,204,576,243,0,28,23,20,0,28,964,232,433,157,508,154,0,28,23,34,0,28,4730,532,2606,483,1896,459,684,243,0,28,24,20,2,4,2124,315,1594,262,482,169,5,7,43,39,0,28,4549,471,3109,457,2282,386,679,301,11,18,127,45,10,13,1440,313,1147,246,289,172,0,28,4,7,0,28,2207,392,1572,325,1197,302,125,97,10,19,240,69,0,28,635,215,571,217,9,14,12,21,43,25,0,28
0500000US48059,"Callahan County, Texas",9723,124,770,172,282,85,225,87,57,34,0,23,0,23,0,23,488,129,379,115,109,61,0,23,0,23,0,23,3514,303,2099,241,2014,250,64,49,21,34,0,23,0,23,1415,212,1324,208,55,52,17,19,19,29,0,23,3215,336,1893,286,1784,277,104,55,5,11,0,23,0,23,1322,204,1204,202,118,88,0,23,0,23,0,23,2224,274,1377,241,1246,246,105,87,6,10,20,27,0,23,847,175,757,171,7,11,63,61,20,27,0,23
0500000US48061,"Cameron County, Texas",250129,280,72894,2357,31982,1867,3774,747,28047,1650,33,29,105,78,23,37,40912,1426,5385,659,35375,1337,39,31,58,47,55,89,64955,2209,39326,1976,9732,1010,29546,1703,6,11,41,36,1,3,25629,1137,8499,669,16820,984,189,128,121,84,0,35,63568,1901,44138,1541,10971,949,32759,1324,37,35,371,185,0,35,19430,1119,7787,545,11485,1091,39,26,111,53,8,12,48712,1775,36167,1606,10361,952,24771,1434,475,167,453,144,107,157,12545,979,5149,599,6957,710,280,121,149,93,10,14
0500000US48063,"Camp County, Texas",8192,170,1047,263,513,149,224,92,289,122,0,23,0,23,0,23,534,168,379,144,120,94,0,23,0,23,35,48,3096,379,1628,282,1421,268,207,112,0,23,0,23,0,23,1468,262,1348,263,80,67,24,29,16,22,0,23,2351,299,1385,255,1225,227,160,87,0,23,0,23,0,23,966,186,948,181,7,10,0,23,11,18,0,23,1698,334,1130,300,1041,298,43,40,45,64,1,3,0,23,568,150,550,150,0,23,18,28,0,23,0,23
0500000US48065,"Carson County, Texas",3905,95,296,100,95,53,70,46,25,24,0,21,0,21,0,21,201,87,177,75,24,29,0,21,0,21,0,21,1286,183,701,138,686,137,15,13,0,21,0,21,0,21,585,135,581,133,2,3,0,21,2,7,0,21,1338,197,936,159,912,160,24,22,0,21,0,21,0,21,402,127,377,120,21,27,4,7,0,21,0,21,985,180,759,170,721,165,29,31,2,4,7,13,0,21,226,80,211,79,11,14,4,9,0,21,0,21
0500000US48067,"Cass County, Texas",20037,145,2475,411,958,246,662,178,179,111,25,37,92,82,0,28,1517,294,1455,273,62,53,0,28,0,28,0,28,8466,540,3878,386,3768,348,51,57,52,66,3,4,4,6,4588,463,4500,458,15,20,0,28,68,87,5,8,5645,467,3136,390,2976,413,51,38,0,28,109,63,0,28,2509,298,2425,286,68,59,16,24,0,28,0,28,3451,401,2244,349,2054,339,49,53,50,51,85,64,6,9,1207,240,1185,237,3,6,0,28,14,20,5,9
0500000US48069,"Castro County, Texas",4499,115,1118,176,649,155,97,63,552,140,0,21,0,21,0,21,469,147,128,78,341,125,0,21,0,21,0,21,1507,208,1168,196,437,119,731,178,0,21,0,21,0,21,339,115,201,94,138,74,0,21,0,21,0,21,997,200,624,151,367,104,257,114,0,21,0,21,0,21,373,127,294,106,79,56,0,21,0,21,0,21,877,233,653,210,472,159,131,108,0,21,50,58,0,21,224,100,122,68,96,73,1,9,5,9,0,21
0500000US48071,"Chambers County, Texas",29931,348,3223,530,2141,497,708,292,1394,484,39,53,0,31,0,31,1082,271,404,139,524,205,0,31,154,134,0,31,8021,832,4731,637,4026,636,646,270,0,31,39,56,20,32,3290,589,2817,556,317,205,76,66,80,107,0,31,11866,1077,8409,1002,6696,884,1707,454,0,31,0,31,6,9,3457,531,3034,507,287,194,37,52,99,107,0,31,6821,815,5267,761,4561,664,665,366,26,44,15,24,0,31,1554,431,1409,379,89,95,0,31,56,93,0,31
0500000US48073,"Cherokee County, Texas",33407,125,7049,568,3011,387,1067,288,1944,251,0,35,0,35,0,35,4038,466,2844,370,1182,237,0,35,12,11,0,35,10812,794,5513,721,4430,655,1061,266,0,35,22,29,0,35,5299,502,4954,481,345,129,0,35,0,35,0,35,10143,697,5697,538,5154,503,526,182,0,35,17,32,0,35,4446,440,4081,416,344,120,3,8,17,28,1,2,5403,570,3626,490,3380,470,174,116,2,7,70,48,0,35,1777,290,1659,279,94,76,11,16,7,12,6,13
0500000US48075,"Childress County, Texas",4993,237,899,224,313,134,154,104,159,94,0,21,0,21,0,21,586,144,360,132,226,96,0,21,0,21,0,21,1871,349,1123,323,790,343,333,281,0,21,0,21,0,21,748,157,575,157,173,74,0,21,0,21,0,21,1492,268,960,232,868,187,92,147,0,21,0,21,0,21,532,153,424,162,108,66,0,21,0,21,0,21,731,165,470,143,419,135,51,73,0,21,0,21,0,21,261,93,214,91,47,61,0,21,0,21,0,21
