Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,Estimate!!Total!!Less than high school graduate,Margin of Error!!Total!!Less than high school graduate,Estimate!!Total!!Less than high school graduate!!In labor force,Margin of Error!!Total!!Less than high school graduate!!In labor force,Estimate!!Total!!Less than high school graduate!!In labor force!!Speak only English,Margin of Error!!Total!!Less than high school graduate!!In labor force!!Speak only English,Estimate!!Total!!Less than high school graduate!!In labor force!!Speak Spanish,Margin of Error!!Total!!Less than high school graduate!!In labor force!!Speak Spanish,Estimate!!Total!!Less than high school graduate!!In labor force!!Speak other Indo-European languages,Margin of Error!!Total!!Less than high school graduate!!In labor force!!Speak other Indo-European languages,Estimate!!Total!!Less than high school graduate!!In labor force!!Speak Asian and Pacific Island languages,Margin of Error!!Total!!Less than high school graduate!!In labor force!!Speak Asian and Pacific Island languages,Estimate!!Total!!Less than high school graduate!!In labor force!!Speak other languages,Margin of Error!!Total!!Less than high school graduate!!In labor force!!Speak other languages,Estimate!!Total!!Less than high school graduate!!Not in labor force,Margin of Error!!Total!!Less than high school graduate!!Not in labor force,Estimate!!Total!!Less than high school graduate!!Not in labor force!!Speak only English,Margin of Error!!Total!!Less than high school graduate!!Not in labor force!!Speak only English,Estimate!!Total!!Less than high school graduate!!Not in labor force!!Speak Spanish,Margin of Error!!Total!!Less than high school graduate!!Not in labor force!!Speak Spanish,Estimate!!Total!!Less than high school graduate!!Not in labor force!!Speak other Indo-European languages,Margin of Error!!Total!!Less than high school graduate!!Not in labor force!!Speak other Indo-European languages,Estimate!!Total!!Less than high school graduate!!Not in labor force!!Speak Asian and Pacific Island languages,Margin of Error!!Total!!Less than high school graduate!!Not in labor force!!Speak Asian and Pacific Island languages,Estimate!!Total!!Less than high school graduate!!Not in labor force!!Speak other languages,Margin of Error!!Total!!Less than high school graduate!!Not in labor force!!Speak other languages,Estimate!!Total!!High school graduate (includes equivalency),Margin of Error!!Total!!High school graduate (includes equivalency),Estimate!!Total!!High school graduate (includes equivalency)!!In labor force,Margin of Error!!Total!!High school graduate (includes equivalency)!!In labor force,Estimate!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak only English,Margin of Error!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak only English,Estimate!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak Spanish,Margin of Error!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak Spanish,Estimate!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak other Indo-European languages,Margin of Error!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak other Indo-European languages,Estimate!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak Asian and Pacific Island languages,Margin of Error!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak Asian and Pacific Island languages,Estimate!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak other languages,Margin of Error!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak other languages,Estimate!!Total!!High school graduate (includes equivalency)!!Not in labor force,Margin of Error!!Total!!High school graduate (includes equivalency)!!Not in labor force,Estimate!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak only English,Margin of Error!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak only English,Estimate!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak Spanish,Margin of Error!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak Spanish,Estimate!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak other Indo-European languages,Margin of Error!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak other Indo-European languages,Estimate!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak Asian and Pacific Island languages,Margin of Error!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak Asian and Pacific Island languages,Estimate!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak other languages,Margin of Error!!Total!!High school graduate (includes equivalency)!!Not in labor force!!Speak other languages,Estimate!!Total!!Some college or associate's degree,Margin of Error!!Total!!Some college or associate's degree,Estimate!!Total!!Some college or associate's degree!!In labor force,Margin of Error!!Total!!Some college or associate's degree!!In labor force,Estimate!!Total!!Some college or associate's degree!!In labor force!!Speak only English,Margin of Error!!Total!!Some college or associate's degree!!In labor force!!Speak only English,Estimate!!Total!!Some college or associate's degree!!In labor force!!Speak Spanish,Margin of Error!!Total!!Some college or associate's degree!!In labor force!!Speak Spanish,Estimate!!Total!!Some college or associate's degree!!In labor force!!Speak other Indo-European languages,Margin of Error!!Total!!Some college or associate's degree!!In labor force!!Speak other Indo-European languages,Estimate!!Total!!Some college or associate's degree!!In labor force!!Speak Asian and Pacific Island languages,Margin of Error!!Total!!Some college or associate's degree!!In labor force!!Speak Asian and Pacific Island languages,Estimate!!Total!!Some college or associate's degree!!In labor force!!Speak other languages,Margin of Error!!Total!!Some college or associate's degree!!In labor force!!Speak other languages,Estimate!!Total!!Some college or associate's degree!!Not in labor force,Margin of Error!!Total!!Some college or associate's degree!!Not in labor force,Estimate!!Total!!Some college or associate's degree!!Not in labor force!!Speak only English,Margin of Error!!Total!!Some college or associate's degree!!Not in labor force!!Speak only English,Estimate!!Total!!Some college or associate's degree!!Not in labor force!!Speak Spanish,Margin of Error!!Total!!Some college or associate's degree!!Not in labor force!!Speak Spanish,Estimate!!Total!!Some college or associate's degree!!Not in labor force!!Speak other Indo-European languages,Margin of Error!!Total!!Some college or associate's degree!!Not in labor force!!Speak other Indo-European languages,Estimate!!Total!!Some college or associate's degree!!Not in labor force!!Speak Asian and Pacific Island languages,Margin of Error!!Total!!Some college or associate's degree!!Not in labor force!!Speak Asian and Pacific Island languages,Estimate!!Total!!Some college or associate's degree!!Not in labor force!!Speak other languages,Margin of Error!!Total!!Some college or associate's degree!!Not in labor force!!Speak other languages,Estimate!!Total!!Bachelor's degree or higher,Margin of Error!!Total!!Bachelor's degree or higher,Estimate!!Total!!Bachelor's degree or higher!!In labor force,Margin of Error!!Total!!Bachelor's degree or higher!!In labor force,Estimate!!Total!!Bachelor's degree or higher!!In labor force!!Speak only English,Margin of Error!!Total!!Bachelor's degree or higher!!In labor force!!Speak only English,Estimate!!Total!!Bachelor's degree or higher!!In labor force!!Speak Spanish,Margin of Error!!Total!!Bachelor's degree or higher!!In labor force!!Speak Spanish,Estimate!!Total!!Bachelor's degree or higher!!In labor force!!Speak other Indo-European languages,Margin of Error!!Total!!Bachelor's degree or higher!!In labor force!!Speak other Indo-European languages,Estimate!!Total!!Bachelor's degree or higher!!In labor force!!Speak Asian and Pacific Island languages,Margin of Error!!Total!!Bachelor's degree or higher!!In labor force!!Speak Asian and Pacific Island languages,Estimate!!Total!!Bachelor's degree or higher!!In labor force!!Speak other languages,Margin of Error!!Total!!Bachelor's degree or higher!!In labor force!!Speak other languages,Estimate!!Total!!Bachelor's degree or higher!!Not in labor force,Margin of Error!!Total!!Bachelor's degree or higher!!Not in labor force,Estimate!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak only English,Margin of Error!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak only English,Estimate!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak Spanish,Margin of Error!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak Spanish,Estimate!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak other Indo-European languages,Margin of Error!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak other Indo-European languages,Estimate!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak Asian and Pacific Island languages,Margin of Error!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak Asian and Pacific Island languages,Estimate!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak other languages,Margin of Error!!Total!!Bachelor's degree or higher!!Not in labor force!!Speak other languages
0500000US48383,"Reagan County, Texas",2089,89,762,118,409,84,44,32,365,82,0,13,0,13,0,13,353,80,148,63,205,70,0,13,0,13,0,13,768,117,544,109,297,79,247,81,0,13,0,13,0,13,224,61,162,51,62,36,0,13,0,13,0,13,390,89,326,78,251,65,75,43,0,13,0,13,0,13,64,31,51,27,13,17,0,13,0,13,0,13,169,67,141,64,119,65,17,18,0,13,0,13,5,8,28,21,19,16,9,12,0,13,0,13,0,13
0500000US48385,"Real County, Texas",2500,128,577,117,208,91,104,63,104,56,0,13,0,13,0,13,369,97,252,98,117,53,0,13,0,13,0,13,659,157,199,81,183,80,16,15,0,13,0,13,0,13,460,138,400,123,60,50,0,13,0,13,0,13,742,143,387,84,305,79,82,43,0,13,0,13,0,13,355,120,340,116,15,12,0,13,0,13,0,13,522,127,282,96,267,96,9,17,0,13,6,9,0,13,240,71,223,71,17,15,0,13,0,13,0,13
0500000US48387,"Red River County, Texas",9187,61,2237,274,868,177,607,138,256,104,0,20,5,9,0,20,1369,196,1323,197,29,23,13,15,0,20,4,6,3422,289,1745,201,1718,199,25,23,0,20,2,4,0,20,1677,232,1636,228,30,31,0,20,0,20,11,14,2400,247,1465,193,1456,193,0,20,9,16,0,20,0,20,935,218,920,215,15,19,0,20,0,20,0,20,1128,192,642,137,584,129,15,26,43,49,0,20,0,20,486,116,481,114,0,20,4,10,1,4,0,20
0500000US48389,"Reeves County, Texas",9134,187,3563,338,856,208,77,43,779,200,0,20,0,20,0,20,2707,300,501,204,2165,246,25,25,9,15,7,14,2706,324,1564,239,535,191,1029,175,0,20,0,20,0,20,1142,218,370,158,764,144,0,20,8,14,0,20,1810,314,1250,307,529,232,680,157,41,50,0,20,0,20,560,152,236,111,309,86,0,20,15,20,0,20,1055,338,865,309,664,291,201,93,0,20,0,20,0,20,190,99,119,76,71,54,0,20,0,20,0,20
0500000US48391,"Refugio County, Texas",4951,58,1138,144,396,101,157,70,239,77,0,18,0,18,0,18,742,116,342,90,390,89,5,7,5,8,0,18,1590,168,908,146,524,128,381,90,0,18,0,18,3,4,682,138,497,96,169,72,16,22,0,18,0,18,1726,195,1189,183,865,151,324,104,0,18,0,18,0,18,537,124,423,111,105,48,9,21,0,18,0,18,497,104,309,81,244,74,28,20,16,20,21,24,0,18,188,63,174,63,9,13,5,6,0,18,0,18
0500000US48393,"Roberts County, Texas",669,75,40,24,15,10,15,10,0,13,0,13,0,13,0,13,25,22,21,20,4,8,0,13,0,13,0,13,166,49,102,38,102,38,0,13,0,13,0,13,0,13,64,30,63,29,1,3,0,13,0,13,0,13,217,54,150,36,150,36,0,13,0,13,0,13,0,13,67,41,67,41,0,13,0,13,0,13,0,13,246,59,184,57,169,55,10,13,0,13,5,7,0,13,62,24,62,24,0,13,0,13,0,13,0,13
0500000US48395,"Robertson County, Texas",10978,138,2548,322,1065,241,545,149,503,175,0,20,17,11,0,20,1483,185,1123,155,325,114,35,32,0,20,0,20,4000,324,2332,287,1930,280,390,132,12,21,0,20,0,20,1668,203,1596,210,67,47,5,6,0,20,0,20,2550,281,1561,212,1461,196,86,65,11,16,3,8,0,20,989,173,944,178,39,41,6,7,0,20,0,20,1880,284,1267,241,1228,243,18,18,0,20,21,26,0,20,613,144,550,139,28,29,22,26,13,17,0,20
0500000US48397,"Rockwall County, Texas",50331,144,4467,605,2340,384,937,226,1242,275,34,35,95,82,32,35,2127,393,1260,271,764,265,56,67,47,48,0,30,11432,887,6975,662,6110,644,618,230,66,55,155,125,26,36,4457,509,3765,431,358,208,87,49,234,208,13,16,16651,866,12391,869,10687,726,1305,386,234,133,86,47,79,54,4260,496,3776,467,279,133,132,79,56,53,17,29,17781,885,14106,840,12627,798,766,262,259,119,268,110,186,123,3675,432,3376,405,156,90,74,63,41,43,28,30
0500000US48399,"Runnels County, Texas",7131,95,1487,169,519,106,274,83,245,81,0,20,0,20,0,20,968,149,658,136,307,104,3,5,0,20,0,20,2735,270,1682,215,1412,181,247,101,10,16,13,22,0,20,1053,156,948,151,99,45,6,8,0,20,0,20,1796,191,1048,166,935,164,113,51,0,20,0,20,0,20,748,134,632,131,97,62,9,14,10,18,0,20,1113,195,885,176,876,176,5,8,4,8,0,20,0,20,228,78,211,75,9,10,0,20,8,13,0,20
0500000US48401,"Rusk County, Texas",36039,33,7182,428,2559,309,1617,251,929,149,0,30,13,16,0,30,4623,354,3565,330,1015,142,0,30,34,35,9,15,12548,607,6675,552,6150,539,500,121,11,16,14,21,0,30,5873,382,5516,369,293,89,32,32,32,26,0,30,11577,535,7015,447,6645,422,334,142,29,38,7,14,0,30,4562,386,4335,368,203,89,24,26,0,30,0,30,4732,404,3402,376,3124,373,195,92,15,17,68,25,0,30,1330,247,1309,246,5,7,14,18,2,4,0,30
0500000US48403,"Sabine County, Texas",7791,84,1426,262,526,168,506,171,20,20,0,20,0,20,0,20,900,194,854,197,46,34,0,20,0,20,0,20,3126,364,870,186,850,184,20,20,0,20,0,20,0,20,2256,304,2246,304,10,17,0,20,0,20,0,20,2141,321,972,194,939,185,18,17,15,27,0,20,0,20,1169,226,1126,229,43,45,0,20,0,20,0,20,1098,293,669,218,598,189,71,73,0,20,0,20,0,20,429,147,429,147,0,20,0,20,0,20,0,20
0500000US48405,"San Augustine County, Texas",6160,211,1673,355,312,158,189,93,97,108,26,40,0,18,0,18,1361,320,1308,315,53,52,0,18,0,18,0,18,2384,338,1111,268,1087,274,24,39,0,18,0,18,0,18,1273,222,1236,219,35,39,0,18,2,5,0,18,1420,262,766,206,731,206,35,34,0,18,0,18,0,18,654,171,636,169,0,18,18,26,0,18,0,18,683,193,304,136,264,126,0,18,40,54,0,18,0,18,379,129,379,129,0,18,0,18,0,18,0,18
0500000US48407,"San Jacinto County, Texas",18009,168,3716,546,1490,347,1189,320,280,166,12,15,9,11,0,24,2226,411,1912,398,292,162,16,24,6,10,0,24,7326,608,4275,480,4005,425,270,184,0,24,0,24,0,24,3051,477,2907,451,136,99,8,12,0,24,0,24,4844,524,2883,381,2742,373,122,94,19,18,0,24,0,24,1961,346,1886,338,28,32,45,72,2,6,0,24,2123,410,1187,342,1115,348,61,79,3,5,8,13,0,24,936,251,902,253,34,32,0,24,0,24,0,24
0500000US48409,"San Patricio County, Texas",41116,125,9220,582,3792,475,976,219,2799,405,17,26,0,30,0,30,5428,463,1603,305,3765,352,36,32,24,34,0,30,12056,647,7763,567,4133,493,3589,362,15,17,26,33,0,30,4293,418,2811,350,1403,242,25,20,54,66,0,30,13504,665,9865,638,6326,533,3460,364,32,27,47,66,0,30,3639,365,2775,285,807,207,39,37,4,8,14,18,6336,505,4828,410,3668,372,1036,210,56,37,53,55,15,18,1508,254,1220,232,241,106,47,49,0,30,0,30
0500000US48411,"San Saba County, Texas",4141,147,742,157,264,111,93,49,171,86,0,18,0,18,0,18,478,124,282,94,196,83,0,18,0,18,0,18,1517,215,869,189,594,112,275,129,0,18,0,18,0,18,648,179,551,121,88,95,9,13,0,18,0,18,1171,160,626,120,527,112,95,60,4,8,0,18,0,18,545,117,473,102,45,45,19,27,8,14,0,18,711,140,382,109,351,85,31,48,0,18,0,18,0,18,329,101,316,97,13,18,0,18,0,18,0,18
0500000US48413,"Schleicher County, Texas",2068,76,464,103,184,52,60,38,124,45,0,13,0,13,0,13,280,99,112,56,168,72,0,13,0,13,0,13,694,115,542,93,289,71,253,68,0,13,0,13,0,13,152,65,77,47,75,37,0,13,0,13,0,13,519,118,345,95,255,69,87,65,3,6,0,13,0,13,174,59,132,47,42,30,0,13,0,13,0,13,391,109,281,80,274,78,7,12,0,13,0,13,0,13,110,64,106,65,4,7,0,13,0,13,0,13
0500000US48415,"Scurry County, Texas",11058,188,2660,307,1298,260,560,197,738,212,0,20,0,20,0,20,1362,180,664,145,698,125,0,20,0,20,0,20,3143,334,1630,279,1119,205,508,168,0,20,0,20,3,7,1513,179,1204,163,281,120,21,20,0,20,7,13,3620,314,2300,328,1838,280,462,187,0,20,0,20,0,20,1320,187,1022,155,250,97,20,21,28,23,0,20,1635,243,1161,233,1118,229,43,39,0,20,0,20,0,20,474,118,446,117,25,25,2,3,1,2,0,20
0500000US48417,"Shackelford County, Texas",2273,49,337,90,176,66,86,48,90,41,0,13,0,13,0,13,161,52,133,46,28,18,0,13,0,13,0,13,720,93,371,77,343,69,28,20,0,13,0,13,0,13,349,64,344,65,5,7,0,13,0,13,0,13,703,97,500,92,482,88,18,15,0,13,0,13,0,13,203,65,202,65,1,2,0,13,0,13,0,13,513,109,345,77,345,77,0,13,0,13,0,13,0,13,168,60,168,60,0,13,0,13,0,13,0,13
0500000US48419,"Shelby County, Texas",16278,156,3936,410,1950,340,1162,241,771,225,17,26,0,24,0,24,1986,244,1754,229,232,111,0,24,0,24,0,24,6027,444,3352,337,3084,311,268,160,0,24,0,24,0,24,2675,283,2438,247,237,109,0,24,0,24,0,24,4111,372,2691,350,2597,336,71,59,0,24,0,24,23,34,1420,197,1385,197,35,45,0,24,0,24,0,24,2204,325,1498,284,1448,277,50,56,0,24,0,24,0,24,706,166,655,157,30,49,21,33,0,24,0,24
0500000US48421,"Sherman County, Texas",1803,92,439,73,264,68,41,23,217,60,0,13,6,12,0,13,175,35,75,30,90,30,10,17,0,13,0,13,523,74,338,64,262,62,76,32,0,13,0,13,0,13,185,41,166,40,19,14,0,13,0,13,0,13,481,76,336,59,283,59,53,25,0,13,0,13,0,13,145,43,124,38,21,24,0,13,0,13,0,13,360,67,279,59,257,57,22,18,0,13,0,13,0,13,81,33,69,30,12,11,0,13,0,13,0,13
0500000US48423,"Smith County, Texas",133303,173,20299,1100,11428,782,4657,516,6683,529,73,52,15,22,0,30,8871,667,6196,529,2545,357,45,43,85,57,0,30,34574,1447,19567,1148,17063,1036,2227,320,40,42,216,143,21,31,15007,865,14162,829,750,222,95,80,0,30,0,30,45403,1262,30086,1185,28254,1114,1220,268,323,178,205,98,84,83,15317,757,14514,739,547,179,156,81,78,70,22,35,33027,1124,23796,914,21916,852,956,261,434,141,432,158,58,72,9231,700,8819,667,216,98,121,79,75,69,0,30
0500000US48425,"Somervell County, Texas",5694,184,921,243,396,160,200,100,196,126,0,18,0,18,0,18,525,147,401,102,114,114,10,22,0,18,0,18,1470,269,803,164,588,146,205,90,10,17,0,18,0,18,667,206,538,162,129,97,0,18,0,18,0,18,1579,265,1093,247,942,226,137,97,0,18,14,28,0,18,486,119,460,116,26,24,0,18,0,18,0,18,1724,297,1126,270,1087,263,39,39,0,18,0,18,0,18,598,171,588,166,10,22,0,18,0,18,0,18
0500000US48427,"Starr County, Texas",33547,*****,18492,698,8057,564,209,124,7848,588,0,30,0,30,0,30,10435,652,325,110,10110,642,0,30,0,30,0,30,6929,620,4733,454,186,125,4547,459,0,30,0,30,0,30,2196,360,248,121,1948,334,0,30,0,30,0,30,5283,605,3998,533,63,41,3923,536,12,14,0,30,0,30,1285,292,82,47,1203,285,0,30,0,30,0,30,2843,351,2285,346,169,89,2099,342,0,30,17,27,0,30,558,148,65,42,489,145,4,5,0,30,0,30
0500000US48429,"Stephens County, Texas",6441,136,1261,219,441,110,249,110,187,87,0,18,5,8,0,18,820,185,541,170,272,80,0,18,7,17,0,18,2158,271,1036,193,967,195,63,41,0,18,6,8,0,18,1122,203,985,185,126,68,11,18,0,18,0,18,2175,245,1314,219,1229,198,85,68,0,18,0,18,0,18,861,165,822,163,39,31,0,18,0,18,0,18,847,162,597,146,577,143,20,23,0,18,0,18,0,18,250,83,242,83,8,12,0,18,0,18,0,18
0500000US48431,"Sterling County, Texas",827,112,170,57,93,41,0,13,93,41,0,13,0,13,0,13,77,48,30,33,47,38,0,13,0,13,0,13,268,62,155,53,116,53,39,37,0,13,0,13,0,13,113,43,102,44,8,8,3,5,0,13,0,13,217,62,150,56,141,55,9,9,0,13,0,13,0,13,67,23,60,23,7,8,0,13,0,13,0,13,172,66,94,44,89,41,5,8,0,13,0,13,0,13,78,40,73,39,5,8,0,13,0,13,0,13
0500000US48433,"Stonewall County, Texas",1074,93,213,68,70,38,33,21,26,22,0,13,0,13,11,16,143,56,113,55,30,25,0,13,0,13,0,13,294,73,178,62,173,62,5,10,0,13,0,13,0,13,116,42,115,42,0,13,1,2,0,13,0,13,267,65,198,57,178,52,20,26,0,13,0,13,0,13,69,35,69,35,0,13,0,13,0,13,0,13,300,67,221,63,205,55,0,13,16,25,0,13,0,13,79,31,77,32,0,13,2,4,0,13,0,13
0500000US48435,"Sutton County, Texas",2546,165,625,127,357,79,64,40,293,73,0,13,0,13,0,13,268,100,35,21,233,99,0,13,0,13,0,13,805,158,566,160,177,85,389,120,0,13,0,13,0,13,239,72,151,56,88,59,0,13,0,13,0,13,767,157,487,122,294,95,193,83,0,13,0,13,0,13,280,103,213,96,67,49,0,13,0,13,0,13,349,104,222,86,150,66,69,52,3,5,0,13,0,13,127,60,116,59,11,14,0,13,0,13,0,13
0500000US48437,"Swisher County, Texas",5004,87,1168,149,418,116,122,70,296,97,0,18,0,18,0,18,750,123,342,105,408,71,0,18,0,18,0,18,1818,218,927,143,647,117,280,83,0,18,0,18,0,18,891,178,654,134,237,92,0,18,0,18,0,18,1173,161,668,125,534,115,121,60,0,18,13,22,0,18,505,105,466,102,32,22,7,13,0,18,0,18,845,141,601,135,542,118,57,51,2,3,0,18,0,18,244,82,217,82,9,17,18,26,0,18,0,18
0500000US48439,"Tarrant County, Texas",1135356,71,181905,2990,106857,2411,31245,1465,69023,1877,1179,285,4850,567,560,235,75048,1774,35903,1487,32891,1310,1635,343,3922,454,697,195,270000,3457,177981,2949,130411,2524,37465,1520,2522,455,5858,561,1725,343,92019,1934,75075,1760,12213,825,1438,310,2726,401,567,178,353630,3724,265678,3343,219393,3475,31840,1506,5092,621,6303,588,3050,450,87952,1952,75977,1711,7318,679,1660,293,1785,296,1212,277,329821,3755,263149,3328,218782,3057,18552,1017,11032,1029,10377,770,4406,576,66672,1735,56062,1607,3968,487,2628,442,3135,438,879,222
0500000US48441,"Taylor County, Texas",80720,131,11874,618,5869,455,3215,362,2324,313,146,169,127,68,57,47,6005,447,3751,332,2063,286,69,51,74,59,48,56,22749,964,13853,774,11566,717,1941,328,141,110,183,119,22,29,8896,598,7768,581,834,191,222,142,63,37,9,16,26556,951,18767,850,16291,801,2046,304,311,117,71,49,48,45,7789,532,7258,533,465,158,29,27,37,32,0,30,19541,950,13986,805,12871,750,651,142,285,126,116,60,63,58,5555,491,5259,484,188,89,55,41,53,44,0,30
0500000US48443,"Terrell County, Texas",801,143,196,87,62,33,0,13,62,33,0,13,0,13,0,13,134,76,62,54,72,43,0,13,0,13,0,13,304,92,157,59,54,37,85,42,18,18,0,13,0,13,147,67,42,27,94,62,11,14,0,13,0,13,171,71,109,52,47,29,59,47,3,9,0,13,0,13,62,38,62,38,0,13,0,13,0,13,0,13,130,56,79,43,61,40,16,19,2,4,0,13,0,13,51,30,39,25,12,17,0,13,0,13,0,13
0500000US48445,"Terry County, Texas",8061,185,2662,284,1141,221,260,102,814,191,67,48,0,20,0,20,1521,198,663,158,710,103,148,85,0,20,0,20,2328,292,1151,241,598,181,540,163,13,20,0,20,0,20,1177,183,881,163,285,100,0,20,0,20,11,18,1893,260,1374,233,968,178,385,151,21,23,0,20,0,20,519,120,437,107,82,55,0,20,0,20,0,20,1178,279,869,248,758,251,111,73,0,20,0,20,0,20,309,100,291,99,0,20,18,29,0,20,0,20
0500000US48447,"Throckmorton County, Texas",1196,93,239,63,110,37,80,36,30,18,0,13,0,13,0,13,129,47,112,47,17,17,0,13,0,13,0,13,396,71,219,55,205,52,11,11,0,13,0,13,3,4,177,56,177,56,0,13,0,13,0,13,0,13,339,60,177,44,176,44,1,2,0,13,0,13,0,13,162,46,162,46,0,13,0,13,0,13,0,13,222,50,145,46,145,46,0,13,0,13,0,13,0,13,77,27,74,26,0,13,3,4,0,13,0,13
0500000US48449,"Titus County, Texas",18937,45,5222,379,3175,298,703,169,2438,221,12,19,22,29,0,27,2047,239,1147,173,896,159,4,9,0,27,0,27,5300,407,3174,304,2186,243,930,194,9,15,49,21,0,27,2126,270,1776,239,346,134,0,27,4,9,0,27,5795,393,3952,393,3254,332,639,161,38,36,18,23,3,5,1843,224,1711,213,120,58,12,18,0,27,0,27,2620,269,1790,247,1547,226,193,83,40,27,10,18,0,27,830,154,817,153,5,9,8,12,0,27,0,27
0500000US48451,"Tom Green County, Texas",69299,203,12162,814,5602,551,1836,277,3729,443,0,30,37,34,0,30,6560,587,3227,426,3193,372,41,42,99,76,0,30,21554,858,13957,838,9322,690,4343,488,127,110,165,99,0,30,7597,567,6148,550,1329,249,119,114,1,2,0,30,20709,853,14862,729,12049,566,2479,358,178,97,139,60,17,22,5847,470,5092,435,698,192,30,36,27,34,0,30,14874,886,10648,724,9424,651,923,200,215,104,54,39,32,37,4226,428,3754,372,305,168,124,120,23,29,20,33
0500000US48453,"Travis County, Texas",661131,82,86897,2036,56226,1796,9629,729,44710,1710,496,219,1176,277,215,149,30671,1230,11040,704,17582,949,768,182,1137,271,144,79,111573,2398,77775,1987,47340,1421,26398,1137,1277,355,2349,390,411,197,33798,1302,24513,1094,7200,668,687,159,1087,229,311,149,170422,2401,130465,2362,101900,2271,23147,1204,2564,370,2189,338,665,178,39957,1185,32452,1024,4753,426,1160,222,1394,270,198,130,292239,2888,236798,2786,189988,2538,21263,1162,11217,1001,12771,865,1559,319,55441,1397,44532,1307,4253,463,2764,392,3377,400,515,182
0500000US48455,"Trinity County, Texas",10090,206,1964,322,613,168,333,144,280,97,0,20,0,20,0,20,1351,270,1274,262,58,48,0,20,19,21,0,20,4737,453,1970,422,1920,430,50,55,0,20,0,20,0,20,2767,405,2740,411,27,27,0,20,0,20,0,20,2421,317,1371,292,1316,289,44,28,0,20,11,20,0,20,1050,196,1033,195,17,23,0,20,0,20,0,20,968,213,560,152,523,153,32,36,5,8,0,20,0,20,408,121,397,121,11,16,0,20,0,20,0,20
0500000US48457,"Tyler County, Texas",15387,133,2816,368,930,261,803,222,127,135,0,24,0,24,0,24,1886,253,1618,250,255,93,0,24,10,11,3,5,6331,443,2913,347,2750,330,132,124,31,38,0,24,0,24,3418,353,3309,349,90,39,19,20,0,24,0,24,4612,477,2416,391,2325,390,86,65,0,24,5,9,0,24,2196,269,2073,254,112,73,11,16,0,24,0,24,1628,306,846,198,807,202,15,22,24,32,0,24,0,24,782,196,722,188,9,14,23,25,28,49,0,24
0500000US48459,"Upshur County, Texas",26485,160,4347,430,1882,315,1538,283,317,129,7,11,20,22,0,27,2465,350,2374,345,91,64,0,27,0,27,0,27,9079,547,4899,428,4752,416,92,57,25,33,0,27,30,48,4180,431,4109,438,61,41,0,27,0,27,10,18,9256,501,6338,450,6046,435,206,109,54,55,15,25,17,28,2918,310,2781,297,70,48,34,27,33,52,0,27,3803,467,2647,405,2500,380,49,53,24,22,37,57,37,56,1156,219,1066,203,7,11,39,37,20,35,24,38
0500000US48461,"Upton County, Texas",2129,93,532,76,224,52,56,30,168,52,0,13,0,13,0,13,308,63,78,31,230,57,0,13,0,13,0,13,705,93,428,81,243,63,185,55,0,13,0,13,0,13,277,66,215,50,62,34,0,13,0,13,0,13,583,90,455,75,353,72,102,39,0,13,0,13,0,13,128,41,109,39,19,18,0,13,0,13,0,13,309,69,239,58,218,57,21,12,0,13,0,13,0,13,70,38,58,34,12,18,0,13,0,13,0,13
0500000US48463,"Uvalde County, Texas",16217,26,5098,454,2242,387,225,118,2000,377,17,28,0,24,0,24,2856,308,733,213,2096,270,10,17,17,28,0,24,3558,501,2070,398,779,209,1291,299,0,24,0,24,0,24,1488,276,765,178,704,215,19,23,0,24,0,24,4931,505,3475,479,1874,308,1574,281,9,15,18,29,0,24,1456,278,969,203,487,170,0,24,0,24,0,24,2630,420,1951,369,1132,229,782,264,37,33,0,24,0,24,679,179,497,147,170,80,12,17,0,24,0,24
