Geography,Geographic Area Name,Total!!Estimate!!Population 5 years and over,Total!!Margin of Error!!Population 5 years and over,"Percent of specified language speakers!!Speak English very well""!!Estimate!!Population 5 years and over""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!Population 5 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!Population 5 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!Population 5 years and over""",Total!!Estimate!!Speak only English,Total!!Margin of Error!!Speak only English,"Percent of specified language speakers!!Speak English very well""!!Estimate!!Speak only English""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!Speak only English""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!Speak only English""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!Speak only English""",Total!!Estimate!!Speak a language other than English,Total!!Margin of Error!!Speak a language other than English,"Percent of specified language speakers!!Speak English very well""!!Estimate!!Speak a language other than English""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!Speak a language other than English""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!Speak a language other than English""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!Speak a language other than English""",Total!!Estimate!!Speak a language other than English!!Spanish or Spanish Creole,Total!!Margin of Error!!Speak a language other than English!!Spanish or Spanish Creole,"Percent of specified language speakers!!Speak English very well""!!Estimate!!Speak a language other than English!!Spanish or Spanish Creole""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!Speak a language other than English!!Spanish or Spanish Creole""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!Speak a language other than English!!Spanish or Spanish Creole""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!Speak a language other than English!!Spanish or Spanish Creole""",Total!!Estimate!!Speak a language other than English!!Other Indo-European languages,Total!!Margin of Error!!Speak a language other than English!!Other Indo-European languages,"Percent of specified language speakers!!Speak English very well""!!Estimate!!Speak a language other than English!!Other Indo-European languages""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!Speak a language other than English!!Other Indo-European languages""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!Speak a language other than English!!Other Indo-European languages""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!Speak a language other than English!!Other Indo-European languages""",Total!!Estimate!!Speak a language other than English!!Asian and Pacific Island languages,Total!!Margin of Error!!Speak a language other than English!!Asian and Pacific Island languages,"Percent of specified language speakers!!Speak English very well""!!Estimate!!Speak a language other than English!!Asian and Pacific Island languages""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!Speak a language other than English!!Asian and Pacific Island languages""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!Speak a language other than English!!Asian and Pacific Island languages""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!Speak a language other than English!!Asian and Pacific Island languages""",Total!!Estimate!!Speak a language other than English!!Other languages,Total!!Margin of Error!!Speak a language other than English!!Other languages,"Percent of specified language speakers!!Speak English very well""!!Estimate!!Speak a language other than English!!Other languages""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!Speak a language other than English!!Other languages""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!Speak a language other than English!!Other languages""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!Speak a language other than English!!Other languages""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!Other Indo-European languages,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!Other Indo-European languages,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!Other Indo-European languages""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!Other Indo-European languages""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!Other Indo-European languages""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!Other Indo-European languages""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!5-17 years,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!5-17 years,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!5-17 years""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!5-17 years""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!5-17 years""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!5-17 years""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!18-64 years,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!18-64 years,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!18-64 years""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!18-64 years""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!18-64 years""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!18-64 years""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!65 years and over,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!65 years and over,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!65 years and over""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!65 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!65 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!65 years and over""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!5-17 years,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!5-17 years,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!5-17 years""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!5-17 years""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!5-17 years""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!5-17 years""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!18-64 years,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!18-64 years,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!18-64 years""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!18-64 years""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!18-64 years""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!18-64 years""",Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!65 years and over,Total!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!65 years and over,"Percent of specified language speakers!!Speak English very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!65 years and over""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!65 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!65 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!65 years and over""",Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!All citizens 18 years and over,Total!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!All citizens 18 years and over,"Percent of specified language speakers!!Speak English very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!All citizens 18 years and over""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!All citizens 18 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!All citizens 18 years and over""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!All citizens 18 years and over""",Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak only English,Total!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak only English,"Percent of specified language speakers!!Speak English very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak only English""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak only English""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak only English""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak only English""",Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English,Total!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English,"Percent of specified language speakers!!Speak English very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English""",Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Spanish or Spanish Creole,Total!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Spanish or Spanish Creole,"Percent of specified language speakers!!Speak English very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Spanish or Spanish Creole""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Spanish or Spanish Creole""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Spanish or Spanish Creole""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Spanish or Spanish Creole""",Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Other languages,Total!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Other languages,"Percent of specified language speakers!!Speak English very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Other languages""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Other languages""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Other languages""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Other languages""",Total!!Estimate!!PERCENT IMPUTED!!Language status,Total!!Margin of Error!!PERCENT IMPUTED!!Language status,"Percent of specified language speakers!!Speak English very well""!!Estimate!!PERCENT IMPUTED!!Language status""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!PERCENT IMPUTED!!Language status""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!PERCENT IMPUTED!!Language status""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!PERCENT IMPUTED!!Language status""",Total!!Estimate!!PERCENT IMPUTED!!Language status (speak a language other than English),Total!!Margin of Error!!PERCENT IMPUTED!!Language status (speak a language other than English),"Percent of specified language speakers!!Speak English very well""!!Estimate!!PERCENT IMPUTED!!Language status (speak a language other than English)""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!PERCENT IMPUTED!!Language status (speak a language other than English)""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!PERCENT IMPUTED!!Language status (speak a language other than English)""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!PERCENT IMPUTED!!Language status (speak a language other than English)""",Total!!Estimate!!PERCENT IMPUTED!!Ability to speak English,Total!!Margin of Error!!PERCENT IMPUTED!!Ability to speak English,"Percent of specified language speakers!!Speak English very well""!!Estimate!!PERCENT IMPUTED!!Ability to speak English""","Percent of specified language speakers!!Speak English very well""!!Margin of Error!!PERCENT IMPUTED!!Ability to speak English""","Percent of specified language speakers!!Speak English  less than very well""!!Estimate!!PERCENT IMPUTED!!Ability to speak English""","Percent of specified language speakers!!Speak English  less than very well""!!Margin of Error!!PERCENT IMPUTED!!Ability to speak English"""
0400000US48,Texas,23280055,780,85.6,0.1,14.4,0.1,65.4,0.1,(X),(X),(X),(X),34.6,0.1,58.5,0.2,41.5,0.2,29.4,0.1,57.5,0.2,42.5,0.2,2,0.1,74.8,0.6,25.2,0.6,2.6,0.1,53.9,0.6,46.1,0.6,0.6,0.1,71.6,1.4,28.4,1.4,6848380,15268,57.5,0.2,42.5,0.2,1571978,8140,72.4,0.4,27.6,0.4,4755154,10163,54.4,0.2,45.6,0.2,521248,1927,40.6,0.6,59.4,0.6,470379,7838,74.8,0.6,25.2,0.6,66793,2491,84.5,1.3,15.5,1.3,343135,6151,74.6,0.7,25.4,0.7,60451,1531,65.3,1.5,34.7,1.5,594568,5821,53.9,0.6,46.1,0.6,91376,2469,74.7,1.3,25.3,1.3,450685,4391,52.8,0.7,47.2,0.7,52507,1113,27.9,1.5,72.1,1.5,145288,5125,71.6,1.4,28.4,1.4,24893,2166,78.1,3.3,21.9,3.3,111798,3597,71.7,1.5,28.3,1.5,8597,834,51.1,4.6,48.9,4.6,15891108,16311,93,0.1,7,0.1,74.9,0.1,(X),(X),(X),(X),25.1,0.1,72.3,0.2,27.7,0.2,21.1,0.1,73.1,0.2,26.9,0.2,4,0.1,67.7,0.5,32.3,0.5,2.8,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X),2.8,(X),(X),(X),(X),(X)
0500000US48001,"Anderson County, Texas",55113,54,95.4,0.8,4.6,0.8,86.9,1,(X),(X),(X),(X),13.1,1,65.3,5.2,34.7,5.2,12.2,0.9,64.9,5.5,35.1,5.5,0.2,0.1,95.4,8.4,4.6,8.4,0.6,0.2,50.5,16.5,49.5,16.5,0.2,0.1,95.1,8.9,4.9,8.9,6706,504,64.9,5.5,35.1,5.5,1342,195,74.9,9.3,25.1,9.3,5039,383,64.1,6.5,35.9,6.5,325,86,36.9,22.5,63.1,22.5,131,70,95.4,8.4,4.6,8.4,0,30,-,**,-,**,86,53,100,33.7,0,33.7,45,52,86.7,35.7,13.3,35.7,305,97,50.5,16.5,49.5,16.5,86,60,59.3,44.9,40.7,44.9,166,67,62,22.4,38,22.4,53,47,0,43.8,100,43.8,102,60,95.1,8.9,4.9,8.9,4,11,100,100,0,100,76,53,93.4,12.1,6.6,12.1,22,20,100,67.9,0,67.9,44112,369,98.4,0.6,1.6,0.6,92.1,0.9,(X),(X),(X),(X),7.9,0.9,80.1,6,19.9,6,7.1,0.8,80.9,6.2,19.1,6.2,0.8,0.3,73,17.3,27,17.3,3.3,(X),(X),(X),(X),(X),5.4,(X),(X),(X),(X),(X),6.1,(X),(X),(X),(X),(X)
0500000US48003,"Andrews County, Texas",13747,54,85.1,2.9,14.9,2.9,60.1,2.8,(X),(X),(X),(X),39.9,2.8,62.6,6.6,37.4,6.6,38.1,2.6,63.5,6.8,36.5,6.8,0.2,0.3,100,60.2,0,60.2,1.6,0.9,37.5,18.5,62.5,18.5,0,0.3,-,**,-,**,5235,353,63.5,6.8,36.5,6.8,1165,213,78.1,10.3,21.9,10.3,3723,231,63.7,8.1,36.3,8.1,347,25,11.5,10.6,88.5,10.6,28,37,100,60.2,0,60.2,22,35,100,67.9,0,67.9,6,16,100,100,0,100,0,20,-,**,-,**,216,121,37.5,18.5,62.5,18.5,56,58,8.9,22.1,91.1,22.1,134,77,56.7,33.6,43.3,33.6,26,27,0,62.5,100,62.5,0,20,-,**,-,**,0,20,-,**,-,**,0,20,-,**,-,**,0,20,-,**,-,**,9110,336,93.5,2,6.5,2,69.3,2.9,(X),(X),(X),(X),30.7,2.9,78.7,6.4,21.3,6.4,30.2,2.9,79.8,6.3,20.2,6.3,0.5,0.4,9.3,18.1,90.7,18.1,2.6,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
0500000US48005,"Angelina County, Texas",80130,14,93.1,0.7,6.9,0.7,83.1,0.9,(X),(X),(X),(X),16.9,0.9,59.4,3.5,40.6,3.5,16,0.8,58,3.6,42,3.6,0.5,0.2,89.7,9.2,10.3,9.2,0.3,0.2,69.1,16.9,30.9,16.9,0.1,0.1,100,42.2,0,42.2,12781,638,58,3.6,42,3.6,3506,339,77.4,7.1,22.6,7.1,8690,414,50.8,4.4,49.2,4.4,585,56,48.9,14.9,51.1,14.9,437,165,89.7,9.2,10.3,9.2,30,50,100,58.2,0,58.2,183,83,98.9,2.4,1.1,2.4,224,120,80.8,18.4,19.2,18.4,249,137,69.1,16.9,30.9,16.9,0,30,-,**,-,**,219,124,78.5,19.5,21.5,19.5,30,30,0,58.2,100,58.2,57,59,100,42.2,0,42.2,0,30,-,**,-,**,57,59,100,42.2,0,42.2,0,30,-,**,-,**,59051,413,97.3,0.4,2.7,0.4,90,0.9,(X),(X),(X),(X),10,0.9,73.3,4.2,26.7,4.2,9.1,0.8,72.1,4.5,27.9,4.5,0.9,0.3,85.7,9.2,14.3,9.2,3.1,(X),(X),(X),(X),(X),2.6,(X),(X),(X),(X),(X),3.3,(X),(X),(X),(X),(X)
0500000US48007,"Aransas County, Texas",22118,73,93.8,1.5,6.2,1.5,82.4,2,(X),(X),(X),(X),17.6,2,64.6,7.2,35.4,7.2,15.2,1.8,66.8,7.7,33.2,7.7,0.6,0.5,80.3,21.1,19.7,21.1,1.5,0.5,42.5,18,57.5,18,0.3,0.4,24.2,52,75.8,52,3359,393,66.8,7.7,33.2,7.7,539,203,77.7,15.3,22.3,15.3,2206,277,65.4,8.9,34.6,8.9,614,76,62.5,15.6,37.5,15.6,142,113,80.3,21.1,19.7,21.1,0,24,-,**,-,**,102,97,81.4,34.9,18.6,34.9,40,39,77.5,34,22.5,34,325,109,42.5,18,57.5,18,22,41,100,67.9,0,67.9,279,104,35.8,14.3,64.2,14.3,24,32,66.7,55.9,33.3,55.9,66,80,24.2,52,75.8,52,0,24,-,**,-,**,66,80,24.2,52,75.8,52,0,24,-,**,-,**,17895,284,96.1,1,3.9,1,85.4,1.7,(X),(X),(X),(X),14.6,1.7,73.3,6.3,26.7,6.3,12.8,1.6,75.1,7,24.9,7,1.8,0.6,60.1,14.9,39.9,14.9,1.9,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X),3.3,(X),(X),(X),(X),(X)
